id,inc,inc_in_commission,discount_adj,invoice_id,item_id,created_at
1603,1,0,,1042,244,2018-07-06 3:06pm
1604,0,0,,1042,317,2018-07-06 3:07pm
1605,0,0,$400.00,1043,328,2018-07-06 3:49pm
1606,0,0,-$200.00,1043,230,2018-07-06 3:49pm
1607,0,0,,1043,249,2018-07-06 3:55pm
1608,0,0,,1043,327,2018-07-06 3:56pm
1609,0,0,,1043,248,2018-07-06 3:56pm
1610,0,0,,1043,326,2018-07-06 3:58pm
1611,0,0,,1043,325,2018-07-06 3:58pm
1612,0,0,,1043,324,2018-07-06 3:59pm
1613,0,0,,1043,323,2018-07-06 4:00pm
1614,0,0,,1043,322,2018-07-06 4:01pm
1615,0,0,,1043,321,2018-07-06 4:01pm
1616,0,0,,1043,320,2018-07-06 4:02pm
1617,0,0,$100.00,1043,318,2018-07-06 4:02pm
1618,0,0,$100.00,1043,127,2018-07-06 4:03pm
1619,0,0,,1044,323,2018-07-09 6:36pm
1620,0,0,,1044,322,2018-07-09 6:39pm
1621,0,0,$100.00,1044,86,2018-07-09 6:40pm
1622,0,0,$200.00,1044,330,2018-07-09 6:41pm
1623,0,0,,1044,331,2018-07-09 6:44pm
1624,0,0,$100.00,1044,328,2018-07-09 6:52pm
1625,0,0,$200.00,1044,332,2018-07-09 6:54pm
1626,0,0,,1045,323,2018-07-09 7:32pm
1627,0,0,,1045,322,2018-07-09 7:35pm
1628,0,0,$100.00,1045,86,2018-07-09 7:35pm
1629,0,0,$200.00,1045,330,2018-07-09 7:36pm
1630,0,0,,1045,331,2018-07-09 7:37pm
1631,0,0,$100.00,1045,328,2018-07-09 7:39pm
1632,0,0,$200.00,1045,332,2018-07-09 7:40pm
1633,0,0,,1046,56,2018-07-23 6:38pm
1634,0,0,,1047,12,2018-07-23 6:40pm
1635,0,0,,1048,333,2018-07-23 7:44pm
1636,0,0,-$50.00,1048,334,2018-07-23 7:53pm
1637,0,0,,1048,335,2018-07-23 7:59pm
1638,0,0,-$100.00,1049,86,2018-07-23 8:14pm
1639,1,0,,1049,87,2018-07-23 8:14pm
1640,0,0,,1049,322,2018-07-23 8:15pm
1641,0,0,,1049,324,2018-07-23 8:15pm
1642,0,0,,1049,336,2018-07-23 8:16pm
1643,0,0,-$100.00,1049,337,2018-07-23 8:16pm
1644,0,0,-$50.00,1049,338,2018-07-23 8:20pm
1645,1,0,,1049,339,2018-07-23 8:22pm
1646,0,0,-$200.00,1049,83,2018-07-23 8:22pm
1647,0,0,$100.00,1049,340,2018-07-23 8:23pm
1648,0,0,,1050,348,2018-07-23 8:41pm
1649,0,0,,1050,347,2018-07-23 8:43pm
1650,0,0,,1050,346,2018-07-23 8:44pm
1651,1,0,,1050,345,2018-07-23 8:45pm
1652,0,0,,1050,291,2018-07-23 9:04pm
1653,0,0,,1050,244,2018-07-23 9:05pm
1654,1,0,,1050,344,2018-07-23 9:05pm
1655,0,0,,1050,343,2018-07-23 9:54pm
1656,0,0,,1050,342,2018-07-23 9:55pm
1657,0,0,,1050,317,2018-07-23 10:00pm
1658,0,0,,1066,348,2018-07-24 1:17am
1659,0,0,,1066,347,2018-07-24 1:17am
1660,0,0,,1066,346,2018-07-24 1:17am
1661,1,0,,1066,345,2018-07-24 1:17am
1662,0,0,,1066,291,2018-07-24 1:18am
1663,0,0,,1066,244,2018-07-24 1:18am
1664,1,0,,1066,344,2018-07-24 1:18am
1665,0,0,,1066,343,2018-07-24 1:18am
1666,0,0,,1066,342,2018-07-24 1:18am
1667,0,0,,1066,317,2018-07-24 1:18am
1668,0,0,,1065,348,2018-07-24 1:18am
1669,0,0,,1065,347,2018-07-24 1:18am
1670,0,0,,1065,346,2018-07-24 1:18am
1671,1,0,,1065,345,2018-07-24 1:18am
1672,0,0,,1065,291,2018-07-24 1:18am
1673,0,0,,1065,244,2018-07-24 1:18am
1674,1,0,,1065,344,2018-07-24 1:18am
1675,0,0,,1065,343,2018-07-24 1:18am
1676,0,0,,1065,342,2018-07-24 1:18am
1677,0,0,,1065,317,2018-07-24 1:18am
1678,0,0,,1064,348,2018-07-24 1:18am
1679,0,0,,1064,347,2018-07-24 1:18am
1680,0,0,,1064,346,2018-07-24 1:19am
1681,1,0,,1064,345,2018-07-24 1:19am
1682,0,0,,1064,291,2018-07-24 1:19am
1683,0,0,,1064,244,2018-07-24 1:19am
1684,1,0,,1064,344,2018-07-24 1:19am
1685,0,0,,1064,343,2018-07-24 1:19am
1686,0,0,,1064,342,2018-07-24 1:19am
1687,0,0,,1064,317,2018-07-24 1:19am
1688,0,0,,1063,348,2018-07-24 1:19am
1689,0,0,,1063,347,2018-07-24 1:19am
1690,0,0,,1063,346,2018-07-24 1:19am
1691,1,0,,1063,345,2018-07-24 1:19am
1692,0,0,,1063,291,2018-07-24 1:19am
1693,0,0,,1063,244,2018-07-24 1:19am
1694,1,0,,1063,344,2018-07-24 1:19am
1695,0,0,,1063,343,2018-07-24 1:19am
1696,0,0,,1063,342,2018-07-24 1:19am
1697,0,0,,1063,317,2018-07-24 1:19am
1698,0,0,,1062,348,2018-07-24 1:26am
1699,0,0,,1062,347,2018-07-24 1:26am
1700,0,0,,1062,346,2018-07-24 1:27am
1701,1,0,,1062,345,2018-07-24 1:27am
1702,0,0,,1062,291,2018-07-24 1:27am
1703,0,0,,1062,244,2018-07-24 1:28am
1704,1,0,,1062,344,2018-07-24 1:28am
1705,0,0,,1062,343,2018-07-24 1:28am
1706,0,0,,1062,342,2018-07-24 1:28am
1707,0,0,,1062,317,2018-07-24 1:28am
1708,0,0,,1061,348,2018-07-24 1:28am
1709,0,0,,1061,347,2018-07-24 1:28am
1710,0,0,,1061,346,2018-07-24 1:28am
1711,0,0,,1051,348,2018-07-24 1:28am
1712,0,0,,1051,347,2018-07-24 1:28am
1713,0,0,,1051,346,2018-07-24 1:28am
1714,1,0,,1051,345,2018-07-24 1:28am
1715,0,0,,1051,291,2018-07-24 1:28am
1716,1,0,,1061,345,2018-07-24 1:28am
1717,0,0,,1061,291,2018-07-24 1:28am
1718,0,0,,1061,244,2018-07-24 1:29am
1719,1,0,,1061,344,2018-07-24 1:29am
1720,0,0,,1061,343,2018-07-24 1:29am
1721,0,0,,1061,342,2018-07-24 1:29am
1722,0,0,,1061,317,2018-07-24 1:29am
1723,0,0,,1051,244,2018-07-24 1:29am
1724,1,0,,1051,344,2018-07-24 1:29am
1725,0,0,,1051,343,2018-07-24 1:29am
1726,0,0,,1051,342,2018-07-24 1:29am
1727,0,0,,1051,317,2018-07-24 1:29am
1728,0,0,,1052,348,2018-07-24 1:29am
1729,0,0,,1052,347,2018-07-24 1:29am
1730,0,0,,1052,346,2018-07-24 1:29am
1731,1,0,,1052,345,2018-07-24 1:29am
1732,0,0,,1052,291,2018-07-24 1:29am
1733,0,0,,1052,244,2018-07-24 1:29am
1734,1,0,,1052,344,2018-07-24 1:29am
1735,0,0,,1052,343,2018-07-24 1:29am
1736,0,0,,1052,342,2018-07-24 1:29am
1737,0,0,,1052,317,2018-07-24 1:29am
1738,0,0,,1053,348,2018-07-24 1:29am
1739,0,0,,1053,347,2018-07-24 1:30am
1740,0,0,,1053,346,2018-07-24 1:30am
1741,1,0,,1053,345,2018-07-24 1:30am
1742,0,0,,1053,291,2018-07-24 1:30am
1743,0,0,,1053,244,2018-07-24 1:30am
1744,1,0,,1053,344,2018-07-24 1:30am
1745,0,0,,1053,343,2018-07-24 1:30am
1746,0,0,,1053,342,2018-07-24 1:30am
1747,0,0,,1053,317,2018-07-24 1:30am
1748,0,0,,1054,348,2018-07-24 1:30am
1749,0,0,,1054,347,2018-07-24 1:30am
1750,0,0,,1054,346,2018-07-24 1:30am
1751,1,0,,1054,345,2018-07-24 1:30am
1752,0,0,,1054,291,2018-07-24 1:30am
1753,0,0,,1054,244,2018-07-24 1:30am
1754,1,0,,1054,344,2018-07-24 1:30am
1755,0,0,,1054,343,2018-07-24 1:30am
1756,0,0,,1054,342,2018-07-24 1:30am
1757,0,0,,1054,317,2018-07-24 1:30am
1758,0,0,,1055,348,2018-07-24 1:30am
1759,0,0,,1055,347,2018-07-24 1:31am
1760,0,0,,1055,346,2018-07-24 1:31am
1761,1,0,,1055,345,2018-07-24 1:31am
1762,0,0,,1055,291,2018-07-24 1:31am
1763,0,0,,1055,244,2018-07-24 1:31am
1764,1,0,,1055,344,2018-07-24 1:31am
1765,0,0,,1055,343,2018-07-24 1:31am
1766,0,0,,1055,342,2018-07-24 1:31am
1767,0,0,,1055,317,2018-07-24 1:31am
1768,0,0,,1056,348,2018-07-24 1:31am
1769,0,0,,1056,347,2018-07-24 1:31am
1770,0,0,,1056,346,2018-07-24 1:31am
1771,1,0,,1056,345,2018-07-24 1:31am
1772,0,0,,1056,291,2018-07-24 1:31am
1773,0,0,,1056,244,2018-07-24 1:31am
1774,1,0,,1056,344,2018-07-24 1:31am
1775,0,0,,1056,343,2018-07-24 1:31am
1776,0,0,,1056,342,2018-07-24 1:31am
1777,0,0,,1056,317,2018-07-24 1:31am
1778,0,0,,1057,348,2018-07-24 1:32am
1779,0,0,,1057,347,2018-07-24 1:32am
1780,0,0,,1057,346,2018-07-24 1:32am
1781,0,0,,1058,348,2018-07-24 1:32am
1782,0,0,,1058,347,2018-07-24 1:33am
1783,1,0,,1057,345,2018-07-24 1:33am
1784,0,0,,1057,291,2018-07-24 1:33am
1785,0,0,,1057,244,2018-07-24 1:33am
1786,1,0,,1057,344,2018-07-24 1:33am
1787,0,0,,1057,343,2018-07-24 1:33am
1788,0,0,,1057,342,2018-07-24 1:33am
1789,0,0,,1057,317,2018-07-24 1:33am
1790,0,0,,1058,346,2018-07-24 1:33am
1791,1,0,,1058,345,2018-07-24 1:33am
1792,0,0,,1058,291,2018-07-24 1:33am
1793,0,0,,1058,244,2018-07-24 1:33am
1794,1,0,,1058,344,2018-07-24 1:33am
1795,0,0,,1058,343,2018-07-24 1:33am
1796,0,0,,1058,342,2018-07-24 1:33am
1797,0,0,,1058,317,2018-07-24 1:33am
1798,0,0,,1059,348,2018-07-24 1:33am
1799,0,0,,1059,347,2018-07-24 1:33am
1800,0,0,,1059,346,2018-07-24 1:33am
1801,1,0,,1059,345,2018-07-24 1:33am
1802,0,0,,1059,291,2018-07-24 1:33am
1803,0,0,,1059,244,2018-07-24 1:33am
1804,1,0,,1059,344,2018-07-24 1:34am
1805,0,0,,1059,343,2018-07-24 1:34am
1806,0,0,,1059,342,2018-07-24 1:34am
1807,0,0,,1059,317,2018-07-24 1:34am
1808,0,0,,1060,348,2018-07-24 1:34am
1809,0,0,,1060,347,2018-07-24 1:34am
1810,0,0,,1060,346,2018-07-24 1:34am
1811,1,0,,1060,345,2018-07-24 1:34am
1812,0,0,,1060,291,2018-07-24 1:34am
1813,0,0,,1060,244,2018-07-24 1:34am
1814,1,0,,1060,344,2018-07-24 1:34am
1815,0,0,,1060,343,2018-07-24 1:34am
1816,0,0,,1060,342,2018-07-24 1:34am
1817,0,0,,1060,317,2018-07-24 1:34am
1818,0,0,,1067,349,2018-08-07 4:41pm
1819,0,0,,1067,350,2018-08-07 4:46pm
1820,0,0,,1067,351,2018-08-07 4:48pm
1821,1,0,,1067,352,2018-08-07 4:50pm
1822,1,0,,1067,353,2018-08-07 4:52pm
1823,0,0,$40.00,1068,368,2018-08-07 5:03pm
1824,0,0,,1068,367,2018-08-07 5:06pm
1825,0,0,,1069,110,2018-08-07 5:18pm
1826,0,0,,1070,12,2018-08-07 5:22pm
1827,0,0,,1071,99,2018-08-07 5:47pm
1828,0,0,,1072,55,2018-08-07 5:51pm
1829,0,0,,1073,354,2018-08-07 6:08pm
1830,0,0,,1073,355,2018-08-07 6:20pm
1831,0,0,,1073,356,2018-08-07 6:22pm
1832,1,0,,1073,357,2018-08-07 6:26pm
1833,1,0,,1073,294,2018-08-07 6:29pm
1834,1,0,,1073,358,2018-08-07 6:33pm
1835,1,0,,1073,359,2018-08-07 6:35pm
1836,0,0,,1073,360,2018-08-07 6:36pm
1837,1,0,,1073,348,2018-08-07 6:38pm
1838,1,0,,1073,361,2018-08-07 6:39pm
1839,1,0,,1073,362,2018-08-07 6:41pm
1840,1,0,,1073,363,2018-08-07 6:51pm
1841,1,0,,1073,364,2018-08-07 6:54pm
1842,1,0,,1073,365,2018-08-07 6:57pm
1843,1,0,,1073,366,2018-08-07 7:01pm
1844,0,0,,1074,12,2018-08-07 7:08pm
1845,0,0,$150.00,1074,15,2018-08-07 7:08pm
1846,0,0,,1075,304,2018-08-07 7:12pm
1847,0,0,$50.00,1075,305,2018-08-07 7:13pm
1848,0,0,,1076,369,2018-08-14 4:59pm
1849,0,0,,1077,78,2018-08-14 5:05pm
1850,0,0,$200.00,1077,258,2018-08-14 5:06pm
